national_departure_code,departure_city,departure_airport,national_arrival_code,arrival_city,arrival_airport,orthodromic_distance_KM,flight_length_min,departure_date_YMD_format,local_departure_time,local_arrival_time,company_name,flight_number,flight_sale_type,flight_capacity,fare_class_code,ticket_price_T
IKA,Tehran,Imam_Khomeini,ESB,Ankara,Esenboga,1675,200.0,1402-06-25,21:45,01:05,Qeshm,QB-2263,Charter,7,Y,7800000
IKA,Tehran,Imam_Khomeini,ESB,Ankara,Esenboga,1675,185.0,1402-06-25,21:45,00:50,Qeshm,QB-2263,Charter,2,C,9500000
MHD,Mashhad,Shahid_Hashemi_Nejad,BGW,Baghdad,Baghdad,1445,179.0,1402-06-25,22:30,01:29,Iraqi,IA-162,Charter,5,XY,5811600
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,215.0,1402-06-25,22:30,02:05,Iranair,IR-768,Scheduled,9,RY,10901500
ABD,Abadan,Ayatollah_Jami,THR,Tehran,Mehrabad,658,131.0,1402-06-25,22:40,00:51,Iranair,IR-264,Charter,9,Y,1277000
ABD,Abadan,Ayatollah_Jami,THR,Tehran,Mehrabad,658,119.0,1402-06-25,22:40,00:39,Iranair,IR-264,Scheduled,9,Y,1277000
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,230.0,1402-06-25,22:45,02:35,Qeshm,QB-2214,Charter,9,W,9500000
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,215.0,1402-06-25,22:45,02:20,Qeshm,QB-2214,Charter,9,W,10000000
SAW,Istanbul,Sabiha_Gokcen,IKA,Tehran,Imam_Khomeini,1999,212.0,1402-06-25,23:10,02:40,Pegasus,PC-512,Charter,9,Y,9889000
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,218.0,1402-06-25,23:15,02:53,ATA,I3-6620,Charter,5,Y,10500000
IST,Istanbul,Istanbul,TBZ,Tabriz,Tabriz,1535,186.0,1402-06-25,23:45,02:45,Airtour,B9-9708,Scheduled,7,Y,7200000
IST,Istanbul,Istanbul,TBZ,Tabriz,Tabriz,1535,184.0,1402-06-25,23:45,03:15,Airtour,B9-9708,Charter,7,Y,8279400
SAW,Istanbul,Sabiha_Gokcen,IKA,Tehran,Imam_Khomeini,1999,207.0,1402-06-25,23:55,03:25,Pegasus,PC-514,Charter,9,Y,9788400
IKA,Tehran,Imam_Khomeini,ADB,Izmir,Adnan_Menderes,2152,230.0,1402-06-26,00:30,03:00,Airtour,B9-9740,Charter,5,J,12605200
IKA,Tehran,Imam_Khomeini,ADB,Izmir,Adnan_Menderes,2152,217.0,1402-06-26,00:30,03:00,Airtour,B9-9740,Charter,8,Y,9587200
IKA,Tehran,Imam_Khomeini,ADB,Izmir,Adnan_Menderes,2152,230.0,1402-06-26,00:30,03:30,Airtour,B9-9740,Scheduled,5,J,12500000
IKA,Tehran,Imam_Khomeini,ADB,Izmir,Adnan_Menderes,2152,238.0,1402-06-26,00:30,03:30,Airtour,B9-9740,Scheduled,8,Y,9500000
ESB,Ankara,Esenboga,IKA,Tehran,Imam_Khomeini,1675,193.0,1402-06-26,01:45,05:15,Qeshm,QB-2262,Charter,4,C,9587200
ESB,Ankara,Esenboga,IKA,Tehran,Imam_Khomeini,1675,204.0,1402-06-26,01:45,05:15,Qeshm,QB-2262,Charter,8,Y,7877000
ESB,Ankara,Esenboga,IKA,Tehran,Imam_Khomeini,1675,184.0,1402-06-26,01:45,04:49,Qeshm,QB-2262,Charter,5,W,7800000
ESB,Ankara,Esenboga,IKA,Tehran,Imam_Khomeini,1675,201.0,1402-06-26,01:45,05:06,Qeshm,QB-2262,Charter,4,C,9500000
IFN,Isfahan,Shahid_Beheshti,IST,Istanbul,Istanbul,2254,243.0,1402-06-26,01:55,05:58,Turkish,TK-893,Charter,2,W,9755000
IFN,Isfahan,Shahid_Beheshti,IST,Istanbul,Istanbul,2254,242.0,1402-06-26,01:55,05:57,Turkish,TK-893,Charter,2,Y,9896250
IFN,Isfahan,Shahid_Beheshti,IST,Istanbul,Istanbul,2254,232.0,1402-06-26,01:55,05:47,Turkish,TK-893,Charter,2,Y,10477000
IKA,Tehran,Imam_Khomeini,AYT,Antalya,Antalya,1831,208.0,1402-06-26,02:55,06:23,Turkish,TK-3053,Charter,7,Y,25289000
IKA,Tehran,Imam_Khomeini,AYT,Antalya,Antalya,1831,197.0,1402-06-26,02:55,06:12,Turkish,TK-3053,Charter,7,Y,25470900
IST,Istanbul,Istanbul,TBZ,Tabriz,Tabriz,1535,176.0,1402-06-26,02:55,05:51,Turkish,TK-882,Charter,4,Y,9050000
ADB,Izmir,Adnan_Menderes,IKA,Tehran,Imam_Khomeini,2152,217.0,1402-06-26,04:45,08:30,Airtour,B9-9741,Scheduled,5,J,12500000
ADB,Izmir,Adnan_Menderes,IKA,Tehran,Imam_Khomeini,2152,228.0,1402-06-26,04:45,08:30,Airtour,B9-9741,Scheduled,7,Y,9500000
ADB,Izmir,Adnan_Menderes,IKA,Tehran,Imam_Khomeini,2152,238.0,1402-06-26,04:45,09:00,Airtour,B9-9741,Charter,5,J,12605200
ADB,Izmir,Adnan_Menderes,IKA,Tehran,Imam_Khomeini,2152,214.0,1402-06-26,04:45,09:00,Airtour,B9-9741,Charter,8,Y,9587200
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,228.0,1402-06-26,05:00,08:48,ATA,I3-6619,Charter,5,Y,13000000
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,186.0,1402-06-26,06:00,07:30,Airtour,B9-9738,Charter,5,Y,7575200
OMH,Urmia,Urumiyeh,SAW,Istanbul,Sabiha_Gokcen,1402,166.0,1402-06-26,06:20,08:31,Anadolujet,TK-7863,Charter,9,Y,5724100
SYZ,Shiraz,Shahid_Dastghaib,KWI,Kuwait,Kuwait,450,119.0,1402-06-26,06:30,08:29,Iranair,IR-665,Charter,9,Y,5600000
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,171.0,1402-06-26,06:50,09:20,Mahan,W5-61,Charter,5,Y,4368100
TBZ,Tabriz,Tabriz,IST,Istanbul,Istanbul,1535,183.0,1402-06-26,06:55,09:11,Turkish,TK-883,Charter,5,Y,9486600
TBZ,Tabriz,Tabriz,IST,Istanbul,Istanbul,1535,186.0,1402-06-26,06:55,10:01,Turkish,TK-883,Charter,5,Y,9023765
TBZ,Tabriz,Tabriz,IST,Istanbul,Istanbul,1535,193.0,1402-06-26,06:55,10:08,Turkish,TK-883,Charter,4,Y,9227500
TBZ,Tabriz,Tabriz,IST,Istanbul,Istanbul,1535,187.0,1402-06-26,06:55,10:02,Turkish,TK-883,Charter,5,V,10171575
BGW,Baghdad,Baghdad,MHD,Mashhad,Shahid_Hashemi_Nejad,1445,183.0,1402-06-26,07:00,10:03,Baghdad,IF-561,Charter,5,Y,8084000
BGW,Baghdad,Baghdad,MHD,Mashhad,Shahid_Hashemi_Nejad,1445,178.0,1402-06-26,07:00,09:58,Baghdad,IF-561,Charter,5,A8,10012200
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,158.0,1402-06-26,07:15,09:45,Qeshm,QB-2210,Charter,9,W,19747830
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,167.0,1402-06-26,07:15,09:45,Qeshm,QB-2210,Charter,9,S,13958030
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,153.0,1402-06-26,07:15,09:45,Qeshm,QB-2210,Charter,3,J,13385540
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,156.0,1402-06-26,07:15,09:45,Qeshm,QB-2210,Charter,3,C,11543340
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,158.0,1402-06-26,07:15,09:45,Qeshm,QB-2210,Charter,9,Y,9221030
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,158.0,1402-06-26,07:15,09:45,Qeshm,QB-2210,Charter,9,B,8378910
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,163.0,1402-06-26,07:15,09:45,Qeshm,QB-2210,Charter,9,H,6911580
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,162.0,1402-06-26,07:15,09:45,Qeshm,QB-2210,Charter,9,K,6227320
THR,Tehran,Mehrabad,AWZ,Ahwaz,Soleimani,538,116.0,1402-06-26,08:00,09:15,Qeshm,QB-1210,Scheduled,9,A,1180910
IKA,Tehran,Imam_Khomeini,ALA,Almaty,Almaty,2382,238.0,1402-06-26,08:00,13:30,Kish,Y9-6079,Charter,9,Y,15623200
IKA,Tehran,Imam_Khomeini,ALA,Almaty,Almaty,2382,247.0,1402-06-26,08:00,12:07,Kish,Y9-6079,Charter,9,Y,15500000
BGW,Baghdad,Baghdad,MHD,Mashhad,Shahid_Hashemi_Nejad,1445,181.0,1402-06-26,08:00,11:01,Iraqi,IA-1161,Charter,9,Y,7051997
BGW,Baghdad,Baghdad,MHD,Mashhad,Shahid_Hashemi_Nejad,1445,175.0,1402-06-26,08:00,10:55,Iraqi,IA-1161,Charter,5,XY,7213949
BGW,Baghdad,Baghdad,MHD,Mashhad,Shahid_Hashemi_Nejad,1445,174.0,1402-06-26,08:00,10:54,Iraqi,IA-1161,Charter,9,Y,8459500
BGW,Baghdad,Baghdad,MHD,Mashhad,Shahid_Hashemi_Nejad,1445,173.0,1402-06-26,08:00,10:53,Iraqi,IA-1161,Charter,3,XC,10440200
DXB,Dubai,Dubai,SYZ,Shiraz,Shahid_Dastghaib,550,126.0,1402-06-26,08:10,09:05,Dubai,FZ-241,Charter,8,Y,8078200
DXB,Dubai,Dubai,SYZ,Shiraz,Shahid_Dastghaib,550,118.0,1402-06-26,08:10,10:08,Dubai,FZ-241,Charter,8,Y,7937200
DXB,Dubai,Dubai,SYZ,Shiraz,Shahid_Dastghaib,550,122.0,1402-06-26,08:10,10:12,Dubai,FZ-241,Charter,8,Y,8000000
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,221.0,1402-06-26,08:45,12:26,Qeshm,QB-2213,Charter,6,Y,9000000
BGW,Baghdad,Baghdad,IKA,Tehran,Imam_Khomeini,679,135.0,1402-06-26,09:00,11:15,Iraqi,IA-1111,Charter,9,Y,5101457
BGW,Baghdad,Baghdad,IKA,Tehran,Imam_Khomeini,679,133.0,1402-06-26,09:00,11:13,Iraqi,IA-1111,Charter,8,XY,5258700
DXB,Dubai,Dubai,SYZ,Shiraz,Shahid_Dastghaib,550,122.0,1402-06-26,09:00,11:02,Dubai,FZ-241,Charter,8,FS,6732000
IST,Istanbul,Istanbul,TBZ,Tabriz,Tabriz,1535,183.0,1402-06-26,09:00,12:03,ATA,I3-6602,Charter,6,Y,12000000
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,162.0,1402-06-26,09:45,12:15,Mahan,W5-63,Charter,5,Y,4368100
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,163.0,1402-06-26,09:45,12:28,Mahan,W5-63,Charter,5,Y,4400000
AWZ,Ahwaz,Soleimani,THR,Tehran,Mehrabad,538,117.0,1402-06-26,10:00,11:15,Qeshm,QB-1211,Scheduled,9,A,1180910
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,130.0,1402-06-26,10:00,12:10,Iranair,IR-5325,Charter,9,Y,6000000
IKA,Tehran,Imam_Khomeini,TBS,Tbilisi,Tbilisi,879,146.0,1402-06-26,10:00,12:26,Aseman,EP-6584,Charter,6,Y,7000000
IKA,Tehran,Imam_Khomeini,TBS,Tbilisi,Tbilisi,879,153.0,1402-06-26,10:00,12:33,Aseman,EP-6584,Charter,5,C,8500000
IKA,Tehran,Imam_Khomeini,TBS,Tbilisi,Tbilisi,879,140.0,1402-06-26,10:00,12:20,Aseman,EP-6584,Charter,4,Y,9000000
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,121.0,1402-06-26,10:05,12:06,Dubai,FZ-242,Charter,8,Y,5900000
TBZ,Tabriz,Tabriz,IST,Istanbul,Istanbul,1535,167.0,1402-06-26,10:30,12:15,Airtour,B9-9709,Charter,9,Y,6569200
TBZ,Tabriz,Tabriz,IST,Istanbul,Istanbul,1535,197.0,1402-06-26,10:30,12:45,Airtour,B9-9709,Scheduled,9,Y,6500000
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,122.0,1402-06-26,10:50,12:52,Dubai,FZ-242,Charter,9,Y,5805000
DXB,Dubai,Dubai,SYZ,Shiraz,Shahid_Dastghaib,550,117.0,1402-06-26,10:55,11:45,Qeshm,QB-2205,Charter,9,Y,9740516
DXB,Dubai,Dubai,SYZ,Shiraz,Shahid_Dastghaib,550,120.0,1402-06-26,10:55,11:45,Qeshm,QB-2205,Charter,9,B,9049728
DXB,Dubai,Dubai,SYZ,Shiraz,Shahid_Dastghaib,550,120.0,1402-06-26,10:55,11:45,Qeshm,QB-2205,Charter,9,H,8487220
DXB,Dubai,Dubai,SYZ,Shiraz,Shahid_Dastghaib,550,128.0,1402-06-26,10:55,11:45,Qeshm,QB-2205,Charter,3,J,16213900
DXB,Dubai,Dubai,SYZ,Shiraz,Shahid_Dastghaib,550,114.0,1402-06-26,10:55,11:45,Qeshm,QB-2205,Charter,3,C,14013340
DXB,Dubai,Dubai,SYZ,Shiraz,Shahid_Dastghaib,550,123.0,1402-06-26,10:55,11:45,Qeshm,QB-2205,Charter,3,Z,12128508
DXB,Dubai,Dubai,SYZ,Shiraz,Shahid_Dastghaib,550,127.0,1402-06-26,10:55,11:45,Qeshm,QB-2205,Charter,9,S,10559590
DXB,Dubai,Dubai,SYZ,Shiraz,Shahid_Dastghaib,550,110.0,1402-06-26,10:55,11:45,Qeshm,QB-2205,Charter,9,K,7668148
DXB,Dubai,Dubai,SYZ,Shiraz,Shahid_Dastghaib,550,120.0,1402-06-26,10:55,11:45,Qeshm,QB-2205,Charter,6,L,6977456
DXB,Dubai,Dubai,SYZ,Shiraz,Shahid_Dastghaib,550,108.0,1402-06-26,10:55,11:45,Qeshm,QB-2205,Charter,9,M,6415050
DXB,Dubai,Dubai,SYZ,Shiraz,Shahid_Dastghaib,550,121.0,1402-06-26,10:55,11:45,Qeshm,QB-2205,Charter,9,N,5595976
DXB,Dubai,Dubai,SYZ,Shiraz,Shahid_Dastghaib,550,122.0,1402-06-26,10:55,11:45,Qeshm,QB-2205,Charter,9,Q,4905188
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,217.0,1402-06-26,10:55,14:32,Mahan,W5-113,Charter,5,Y,9200000
DXB,Dubai,Dubai,LRR,Lar,Larestan,286,107.0,1402-06-26,11:00,12:47,Dubai,FZ-267,Charter,9,FS,6732000
THR,Tehran,Mehrabad,KSH,Kermanshah,Shahid_Ashrafi_Esfahani,405,115.0,1402-06-26,11:15,12:15,Qeshm,QB-1291,Scheduled,9,A,882668
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,219.0,1402-06-26,11:25,14:30,Mahan,W5-113,Scheduled,1,C,18005800
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,226.0,1402-06-26,11:25,14:30,Mahan,W5-113,Scheduled,5,Y,16287600
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,168.0,1402-06-26,11:30,14:18,Mahan,W5-60,Charter,5,Y,7000000
THR,Tehran,Mehrabad,BND,Bandar_Abbas,Bandar_Abbas,1057,151.0,1402-06-26,11:45,13:30,Qeshm,QB-1220,Scheduled,9,A,1653730
IKA,Tehran,Imam_Khomeini,BGW,Baghdad,Baghdad,679,132.0,1402-06-26,12:00,13:00,Iraqi,IA-1112,Charter,8,XY,4124600
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,140.0,1402-06-26,12:00,13:00,Armenia,6A-60221,Charter,5,RR,11398000
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,135.0,1402-06-26,12:00,13:00,Armenia,6A-60221,Charter,5,YY,12202800
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,137.0,1402-06-26,12:00,13:00,Armenia,6A-221,Charter,5,YY,12202800
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,133.0,1402-06-26,12:00,13:00,Armenia,6A-60221,Charter,5,Y,11649500
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,133.0,1402-06-26,12:00,13:00,Armenia,6A-221,Charter,5,Y,11649500
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,129.0,1402-06-26,12:00,13:00,Armenia,6A-221,Charter,5,RR,11398000
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,133.0,1402-06-26,12:00,13:00,Armenia,6A-60221,Charter,5,R,10844700
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,143.0,1402-06-26,12:00,13:00,Armenia,6A-221,Charter,5,R,10844700
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,135.0,1402-06-26,12:00,13:00,Armenia,6A-221,Charter,6,QQ,9033900
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,139.0,1402-06-26,12:00,13:00,Armenia,6A-60221,Charter,6,QQ,9033900
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,131.0,1402-06-26,12:00,13:00,Armenia,6A-60221,Charter,6,Q,8530900
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,145.0,1402-06-26,12:00,13:00,Armenia,6A-221,Charter,4,XX,8178800
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,139.0,1402-06-26,12:00,13:00,Armenia,6A-60221,Charter,2,XX,8178800
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,144.0,1402-06-26,12:00,13:00,Armenia,6A-221,Charter,4,X,7927300
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,143.0,1402-06-26,12:00,13:00,Armenia,6A-60221,Charter,2,X,7927300
IKA,Tehran,Imam_Khomeini,BGW,Baghdad,Baghdad,679,131.0,1402-06-26,12:00,14:11,Iraqi,IA-1112,Charter,8,XY,4070000
MHD,Mashhad,Shahid_Hashemi_Nejad,BGW,Baghdad,Baghdad,1445,169.0,1402-06-26,12:00,14:49,Iraqi,IA-1162,Charter,5,XY,5811600
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,143.0,1402-06-26,12:00,14:23,Armenia,6A-221,Charter,4,X,7850000
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,143.0,1402-06-26,12:00,14:23,Armenia,6A-60221,Charter,4,R,7858200
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,133.0,1402-06-26,12:00,14:13,Armenia,6A-60221,Charter,6,Q,8450000
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,126.0,1402-06-26,12:00,14:06,Armenia,6A-60221,Charter,5,R,10750000
EVN,Yerevan,Zvartnots,IKA,Tehran,Imam_Khomeini,792,133.0,1402-06-26,12:00,14:13,Armenia,6A-60221,Charter,5,Y,11550000
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,140.0,1402-06-26,12:05,13:40,Iranair,IR-5324,Charter,6,Y,5563200
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,129.0,1402-06-26,12:05,14:14,Iranair,IR-5324,Charter,9,Y,5500000
THR,Tehran,Mehrabad,GSM,Gheshm_Island,Dayrestan,1085,153.0,1402-06-26,12:10,14:10,Qeshm,QB-1240,Scheduled,9,A,1639520
LRR,Lar,Larestan,DXB,Dubai,Dubai,286,104.0,1402-06-26,12:30,14:14,Dubai,FZ-268,Charter,9,Y,6385500
SHJ,Sharjah,Sharjah,SYZ,Shiraz,Shahid_Dastghaib,552,117.0,1402-06-26,12:30,14:27,Arabia,G9-9213,Charter,9,P,7593000
IST,Istanbul,Istanbul,IFN,Isfahan,Shahid_Beheshti,2254,243.0,1402-06-26,12:40,16:25,Iranair,IR-774,Charter,5,Q,7072200
IST,Istanbul,Istanbul,IFN,Isfahan,Shahid_Beheshti,2254,233.0,1402-06-26,12:40,16:33,Iranair,IR-774,Charter,5,Y,6000000
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,120.0,1402-06-26,12:45,14:35,Qeshm,QB-2204,Charter,9,S,8102748
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,122.0,1402-06-26,12:45,14:35,Qeshm,QB-2204,Charter,9,Y,7418488
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,122.0,1402-06-26,12:45,14:35,Qeshm,QB-2204,Charter,9,B,6839568
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,117.0,1402-06-26,12:45,14:35,Qeshm,QB-2204,Charter,9,H,6365888
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,117.0,1402-06-26,12:45,14:35,Qeshm,QB-2204,Charter,3,J,12839848
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,113.0,1402-06-26,12:45,14:35,Qeshm,QB-2204,Charter,3,C,10997648
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,122.0,1402-06-26,12:45,14:35,Qeshm,QB-2204,Charter,3,Z,9418648
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,126.0,1402-06-26,12:45,14:35,Qeshm,QB-2204,Charter,9,K,5681628
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,120.0,1402-06-26,12:45,14:35,Qeshm,QB-2204,Charter,9,L,5102608
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,117.0,1402-06-26,12:45,14:35,Qeshm,QB-2204,Charter,9,M,4628928
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,130.0,1402-06-26,12:45,14:35,Qeshm,QB-2204,Charter,9,N,3944668
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,111.0,1402-06-26,12:45,14:35,Qeshm,QB-2204,Charter,5,Q,3365748
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,220.0,1402-06-26,12:45,16:25,Qeshm,QB-2212,Charter,9,Y,9500000
KSH,Kermanshah,Shahid_Ashrafi_Esfahani,THR,Tehran,Mehrabad,405,112.0,1402-06-26,13:05,14:05,Qeshm,QB-1290,Scheduled,9,A,898300
KSH,Kermanshah,Shahid_Ashrafi_Esfahani,THR,Tehran,Mehrabad,405,118.0,1402-06-26,13:05,14:05,Qeshm,QB-1290,Scheduled,9,A,882668
KWI,Kuwait,Kuwait,SYZ,Shiraz,Shahid_Dastghaib,450,117.0,1402-06-26,13:10,15:07,Iranair,IR-664,Charter,9,Y,7400000
TBS,Tbilisi,Tbilisi,IKA,Tehran,Imam_Khomeini,879,135.0,1402-06-26,13:15,13:59,Aseman,EP-6585,Charter,5,C,8581200
TBS,Tbilisi,Tbilisi,IKA,Tehran,Imam_Khomeini,879,143.0,1402-06-26,13:15,14:02,Aseman,EP-6585,Charter,4,Y,9587200
TBS,Tbilisi,Tbilisi,IKA,Tehran,Imam_Khomeini,879,143.0,1402-06-26,13:15,15:38,Aseman,EP-6585,Charter,4,W,7000000
TBS,Tbilisi,Tbilisi,IKA,Tehran,Imam_Khomeini,879,138.0,1402-06-26,13:15,15:33,Aseman,EP-6585,Charter,4,Y,9500000
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,224.0,1402-06-26,13:55,17:40,Airtour,B9-9711,Scheduled,7,Y,9900000
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,220.0,1402-06-26,13:55,18:10,Airtour,B9-9711,Charter,7,Y,11599200
MCT,Muscat,Muscat,SYZ,Shiraz,Shahid_Dastghaib,870,146.0,1402-06-26,14:00,15:00,Salam,OV-555,Charter,5,Y,4959600
IKA,Tehran,Imam_Khomeini,EVN,Yerevan,Zvartnots,792,141.0,1402-06-26,14:00,16:00,Armenia,6A-60222,Charter,6,YY,11513700
IKA,Tehran,Imam_Khomeini,EVN,Yerevan,Zvartnots,792,136.0,1402-06-26,14:00,16:00,Armenia,6A-222,Charter,6,YY,11513700
IKA,Tehran,Imam_Khomeini,EVN,Yerevan,Zvartnots,792,134.0,1402-06-26,14:00,16:00,Armenia,6A-60222,Charter,6,Y,10935400
IKA,Tehran,Imam_Khomeini,EVN,Yerevan,Zvartnots,792,140.0,1402-06-26,14:00,16:00,Armenia,6A-222,Charter,6,Y,10935400
IKA,Tehran,Imam_Khomeini,EVN,Yerevan,Zvartnots,792,134.0,1402-06-26,14:00,16:14,Armenia,6A-222,Charter,6,Y,10840200
IKA,Tehran,Imam_Khomeini,EVN,Yerevan,Zvartnots,792,123.0,1402-06-26,14:00,16:03,Armenia,6A-60222,Charter,4,Y,10840200
MCT,Muscat,Muscat,IKA,Tehran,Imam_Khomeini,1483,175.0,1402-06-26,14:00,16:55,Salam,OV-545,Charter,5,Y,6500000
MCT,Muscat,Muscat,SYZ,Shiraz,Shahid_Dastghaib,870,141.0,1402-06-26,14:00,16:21,Salam,OV-555,Charter,5,Y,4690000
MCT,Muscat,Muscat,SYZ,Shiraz,Shahid_Dastghaib,870,148.0,1402-06-26,14:00,16:28,Salam,OV-555,Charter,9,Y,8200000
BND,Bandar_Abbas,Bandar_Abbas,KIH,Kish_Island,Kish,251,104.0,1402-06-26,14:15,15:00,Qeshm,QB-1314,Scheduled,9,A,882668
GSM,Gheshm_Island,Dayrestan,IFN,Isfahan,Shahid_Beheshti,772,135.0,1402-06-26,14:55,16:25,Qeshm,QB-1261,Scheduled,9,A,1400420
ALA,Almaty,Almaty,IKA,Tehran,Imam_Khomeini,2382,248.0,1402-06-26,15:00,19:08,Kish,Y9-6078,Charter,9,Y,15500000
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,156.0,1402-06-26,15:35,17:05,Qeshm,QB-2211,Charter,3,J,16194216
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,167.0,1402-06-26,15:35,17:05,Qeshm,QB-2211,Charter,9,W,14931130
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,172.0,1402-06-26,15:35,17:05,Qeshm,QB-2211,Charter,3,C,13993660
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,157.0,1402-06-26,15:35,17:05,Qeshm,QB-2211,Charter,9,S,12069360
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,156.0,1402-06-26,15:35,17:05,Qeshm,QB-2211,Charter,9,Y,9720830
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,164.0,1402-06-26,15:35,17:05,Qeshm,QB-2211,Charter,9,B,9030040
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,164.0,1402-06-26,15:35,17:05,Qeshm,QB-2211,Charter,9,H,8467540
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,179.0,1402-06-26,15:35,17:05,Qeshm,QB-2211,Charter,9,K,7648460
KIH,Kish_Island,Kish,BND,Bandar_Abbas,Bandar_Abbas,251,93.0,1402-06-26,15:45,16:30,Qeshm,QB-1315,Scheduled,9,A,882668
TBZ,Tabriz,Tabriz,THR,Tehran,Mehrabad,525,122.0,1402-06-26,15:45,17:00,Mahan,W5-1001,Scheduled,9,Y,1139600
