arrival_city_name_persian,local_arrival_time,flight_capacity,company_name,departure_city_name_persian,departure_date,departure_date_YMD_format,local_departure_time,flight_class_type,flight_number,flight_sale_type,national_arrival_code,national_departure_code,ticket_id,ticket_price_T
,,9,AnadoluJet,,چهارشنبه 08 شهریور,,06:20,Y,7863,چارتری,SAW,OMH,13637,5723883
استانبول,08:31,9,AnadoluJet,ارومیه,یکشنبه 02 مهر,تاریخ,06:20,AB3Y,7863,با ضمانت-چارتری,SAW,OMH,13642,5724100
استانبول,08:31,9,AnadoluJet,ارومیه,یکشنبه 19 شهریور,تاریخ,06:20,AB3Y,7863,با ضمانت-چارتری,SAW,OMH,13641,5724100
استانبول,08:31,9,AnadoluJet,ارومیه,چهارشنبه 22 شهریور,تاریخ,06:20,AB3Y,7863,با ضمانت-چارتری,SAW,OMH,13640,5724100
استانبول,08:31,9,AnadoluJet,ارومیه,یکشنبه 26 شهریور,تاریخ,06:20,AB3Y,7863,با ضمانت-چارتری,SAW,OMH,13639,5724100
استانبول,08:31,9,AnadoluJet,ارومیه,یکشنبه 05 شهریور,تاریخ,06:20,AIRBUSY,7863,با ضمانت-چارتری,SAW,OMH,13638,5951500
استانبول,08:31,9,AnadoluJet,ارومیه,چهارشنبه 08 شهریور,تاریخ,06:20,AIRBUSY,7863,با ضمانت-چارتری,SAW,OMH,13635,5952500
استانبول,08:31,9,AnadoluJet,ارومیه,یکشنبه 12 شهریور,تاریخ,06:20,AB3Y,7863,با ضمانت-چارتری,SAW,OMH,13634,5724100
استانبول,08:31,3,AnadoluJet,ارومیه,چهارشنبه 25 مرداد,تاریخ,06:20,AIRBUSY,7863,با ضمانت-چارتری,SAW,OMH,13629,5813700
استانبول,08:31,9,AnadoluJet,ارومیه,یکشنبه 29 مرداد,تاریخ,06:20,AIRBUSY,7863,با ضمانت-چارتری,SAW,OMH,13627,5561200
استانبول,08:31,9,AnadoluJet,ارومیه,چهارشنبه 01 شهریور,تاریخ,06:20,AIRBUSY,7863,با ضمانت-چارتری,SAW,OMH,13624,5880100
استانبول,08:31,9,AnadoluJet,ارومیه,چهارشنبه 15 شهریور,تاریخ,06:20,AB3Y,7863,با ضمانت-چارتری,SAW,OMH,13623,7534900
استانبول,08:31,9,AnadoluJet,ارومیه,چهارشنبه 29 شهریور,تاریخ,06:20,AB3Y,7863,با ضمانت-چارتری,SAW,OMH,13622,5724100
استانبول,08:31,9,AnadoluJet,ارومیه,چهارشنبه 05 مهر,تاریخ,06:20,AB3Y,7863,با ضمانت-چارتری,SAW,OMH,13621,5724100
,,7,Pars,,شنبه 15 مهر,,10:15,200C,4446,بیزنس,IFN,PGU,13643,2169000
,,7,Pars,,شنبه 08 مهر,,10:15,200C,4446,بیزنس,IFN,PGU,13644,2169000
تهران,20:35,1,Aseman,عسلویه,چهارشنبه 18 مرداد,1402/05/18,19:00,DEFY,823,با ضمانت-سیستمی,THR,PGU,13648,1530700
تهران,10:45,6,Airtour,عسلویه,یکشنبه 29 مرداد,1402/05/29,09:00,MD82Y,993,با ضمانت-سیستمی,THR,PGU,13647,1530700
تهران,20:35,4,Aseman,عسلویه,دوشنبه 30 مرداد,1402/05/30,19:00,100Y,823,با ضمانت-سیستمی,THR,PGU,13646,1530700
تهران,10:45,6,Airtour,عسلویه,یکشنبه 05 شهریور,1402/06/05,09:00,MD82Y,993,با ضمانت-سیستمی,THR,PGU,13645,1530700
شیراز,15:00,9,Aseman,رشت,جمعه 20 مرداد,1402/05/20,13:20,100Y,3941,با ضمانت,SYZ,RAS,13654,1431270
اهواز,21:15,موجود,Karun,رشت,یکشنبه 05 شهریور,1402/06/05,20:00,100TOR,2632,با ضمانت-خدمات گردشگری,AWZ,RAS,13653,2140000
اهواز,21:15,موجود,Karun,رشت,یکشنبه 05 شهریور,1402/06/05,20:00,100TOR,2632,با ضمانت-خدمات گردشگری,AWZ,RAS,13652,1900000
شیراز,19:20,موجود,Aseman,رشت,یکشنبه 29 مرداد,1402/05/29,17:40,100Y,3941,با ضمانت-سیستمی,SYZ,RAS,13651,1436500
شیراز,19:20,9,Aseman,رشت,یکشنبه 29 مرداد,1402/05/29,17:40,100Y,3941,با ضمانت,SYZ,RAS,13650,1431270
مشهد,21:30,7,Airtour,رشت,دوشنبه 06 شهریور,1402/06/06,20:00,MD82Y,905,با ضمانت-سیستمی,MHD,RAS,13655,1382800
شیراز,14:10,9,Aseman,رشت,سه شنبه 31 مرداد,1402/05/31,12:30,100Y,3941,با ضمانت,SYZ,RAS,13649,1431270
تهران,23:00,6,Aseman,رشت,چهارشنبه 18 مرداد,1402/05/18,22:00,100Y,845,با ضمانت-سیستمی,THR,RAS,13656,898300
بندرعباس,13:25,1,Aseman,رشت,جمعه 20 مرداد,1402/05/20,11:25,100Y,647,با ضمانت,BND,RAS,13660,1829688
بندرعباس,13:45,8,Aseman,رشت,یکشنبه 29 مرداد,1402/05/29,11:45,737D,647,با ضمانت-بیزنس,BND,RAS,13659,3601640
بندرعباس,13:45,9,Aseman,رشت,یکشنبه 29 مرداد,1402/05/29,11:45,737Y,647,با ضمانت,BND,RAS,13658,1829688
بندرعباس,13:45,9,Aseman,رشت,سه شنبه 31 مرداد,1402/05/31,11:45,100Y,647,با ضمانت,BND,RAS,13657,1829688
,,موجود,Pegasus,,چهارشنبه 01 شهریور,,23:10,U,512,چارتری,IKA,SAW,13667,5654320
,,موجود,Pegasus,,یکشنبه 29 مرداد,,23:10,P,512,چارتری,IKA,SAW,13671,4671760
,,9,Pegasus,,یکشنبه 29 مرداد,,23:10,Y,512,چارتری,IKA,SAW,13672,5814000
,,موجود,Pegasus,,جمعه 27 مرداد,,23:10,P,512,چارتری,IKA,SAW,13675,4695300
,,موجود,Pegasus,,چهارشنبه 25 مرداد,,23:10,P,512,چارتری,IKA,SAW,13678,4695300
,,8,Pegasus,,چهارشنبه 25 مرداد,,23:10,Y,512,چارتری,IKA,SAW,13679,5675300
,,موجود,Pegasus,,سه شنبه 24 مرداد,,01:00,G,514,چارتری,IKA,SAW,13681,3354320
,,9,Pegasus,,یکشنبه 22 مرداد,,23:10,Y,512,چارتری,IKA,SAW,13684,3914000
,,9,Pegasus,,یکشنبه 22 مرداد,,23:10,Y,512,چارتری,IKA,SAW,13685,4703878
,,موجود,Pegasus,,جمعه 20 مرداد,,23:10,T,512,چارتری,IKA,SAW,13686,6690240
,,موجود,Pegasus,,پنج شنبه 19 مرداد,,23:10,U,512,چارتری,IKA,SAW,13687,5654320
به,02:40,9,Pegasus,استانبول,چهارشنبه 15 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13689,7575200
به,03:25,7,Pegasus,استانبول,چهارشنبه 15 شهریور,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13688,7524900
به,02:40,9,Pegasus,استانبول,یکشنبه 22 مرداد,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13683,4054200
به,02:40,4,Pegasus,استانبول,دوشنبه 23 مرداد,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13682,4054200
به,02:40,9,Pegasus,استانبول,سه شنبه 24 مرداد,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13680,4557200
به,02:40,8,Pegasus,استانبول,چهارشنبه 25 مرداد,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13677,5663800
به,02:40,5,Pegasus,استانبول,پنج شنبه 26 مرداد,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13676,7072200
به,02:40,3,Pegasus,استانبول,جمعه 27 مرداد,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13674,8078200
به,02:40,5,Pegasus,استانبول,شنبه 28 مرداد,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13673,6267400
به,02:40,9,Pegasus,استانبول,یکشنبه 29 مرداد,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13670,6066200
به,02:40,9,Pegasus,استانبول,دوشنبه 30 مرداد,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13669,6066200
به,02:40,8,Pegasus,استانبول,سه شنبه 31 مرداد,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13668,6569200
به,02:40,9,Pegasus,استانبول,چهارشنبه 01 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13666,6368000
به,02:40,9,Pegasus,استانبول,پنج شنبه 16 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13665,9536900
به,03:25,9,Pegasus,استانبول,پنج شنبه 16 شهریور,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13664,8581200
به,02:40,9,Pegasus,استانبول,جمعه 31 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13663,9889000
به,03:25,9,Pegasus,استانبول,جمعه 31 شهریور,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13662,9486600
به,02:40,9,Pegasus,استانبول,شنبه 15 مهر,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13661,7575200
,,9,Pegasus,,جمعه 10 شهریور,,23:10,Y,512,چارتری,IKA,SAW,13697,8059800
,,موجود,Pegasus,,سه شنبه 07 شهریور,,23:10,T,512,چارتری,IKA,SAW,13701,6173200
,,موجود,Pegasus,,پنج شنبه 02 شهریور,,23:10,U,512,چارتری,IKA,SAW,13707,5654320
به,02:40,9,Pegasus,استانبول,دوشنبه 27 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13715,9084200
به,03:25,9,Pegasus,استانبول,دوشنبه 27 شهریور,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13714,8581200
به,02:40,9,Pegasus,استانبول,سه شنبه 28 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13713,8581200
به,03:25,9,Pegasus,استانبول,سه شنبه 28 شهریور,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13712,8078200
به,02:40,9,Pegasus,استانبول,چهارشنبه 29 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13711,8883000
به,03:25,9,Pegasus,استانبول,چهارشنبه 29 شهریور,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13710,8581200
به,02:40,9,Pegasus,استانبول,پنج شنبه 30 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13709,9587200
به,03:25,9,Pegasus,استانبول,پنج شنبه 30 شهریور,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13708,8480600
به,02:40,9,Pegasus,استانبول,پنج شنبه 02 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13706,8581200
به,02:40,9,Pegasus,استانبول,جمعه 03 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13705,8480600
به,02:40,9,Pegasus,استانبول,شنبه 04 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13704,7776400
به,02:40,5,Pegasus,استانبول,یکشنبه 05 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13703,7524900
به,02:40,9,Pegasus,استانبول,دوشنبه 06 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13702,7474600
به,02:40,7,Pegasus,استانبول,سه شنبه 07 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13700,7072200
به,02:40,5,Pegasus,استانبول,چهارشنبه 08 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13699,7575200
به,02:40,9,Pegasus,استانبول,پنج شنبه 09 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13698,9587200
به,02:40,9,Pegasus,استانبول,جمعه 10 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13696,8480600
به,02:40,9,Pegasus,استانبول,شنبه 11 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13695,8078200
به,02:40,9,Pegasus,استانبول,یکشنبه 12 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13694,7776400
به,02:40,9,Pegasus,استانبول,دوشنبه 13 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13693,8581200
به,03:25,9,Pegasus,استانبول,دوشنبه 13 شهریور,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13692,7977600
به,02:40,9,Pegasus,استانبول,سه شنبه 14 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13691,7575200
به,03:25,7,Pegasus,استانبول,سه شنبه 14 شهریور,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13690,6569200
,,موجود,Pegasus,,چهارشنبه 22 شهریور,,23:10,T,512,چارتری,IKA,SAW,13726,6739920
,,موجود,Pegasus,,پنج شنبه 13 مهر,,23:10,U,512,چارتری,IKA,SAW,13739,5705840
,,9,Pegasus,,پنج شنبه 13 مهر,,23:10,Y,512,چارتری,IKA,SAW,13740,7461300
به,02:40,9,Pegasus,استانبول,شنبه 08 مهر,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13750,8279400
به,03:25,9,Pegasus,استانبول,شنبه 08 مهر,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13749,8078200
به,02:40,9,Pegasus,استانبول,یکشنبه 09 مهر,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13748,7575200
به,03:25,9,Pegasus,استانبول,یکشنبه 09 مهر,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13747,7474600
به,03:25,9,Pegasus,استانبول,دوشنبه 10 مهر,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13746,8078200
به,02:40,9,Pegasus,استانبول,دوشنبه 10 مهر,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13745,7575200
به,02:40,9,Pegasus,استانبول,سه شنبه 11 مهر,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13744,7977600
به,03:25,9,Pegasus,استانبول,سه شنبه 11 مهر,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13743,7776400
به,02:40,9,Pegasus,استانبول,چهارشنبه 12 مهر,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13742,8078200
به,03:25,9,Pegasus,استانبول,چهارشنبه 12 مهر,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13741,7575200
به,02:40,9,Pegasus,استانبول,پنج شنبه 13 مهر,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13738,7776400
به,02:40,9,Pegasus,استانبول,جمعه 14 مهر,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13737,7977600
به,02:40,9,Pegasus,استانبول,جمعه 17 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13736,9788400
به,03:25,9,Pegasus,استانبول,جمعه 17 شهریور,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13735,9084200
به,02:40,9,Pegasus,استانبول,شنبه 18 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13734,11096200
به,03:25,8,Pegasus,استانبول,شنبه 18 شهریور,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13733,10794400
به,02:40,9,Pegasus,استانبول,یکشنبه 19 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13732,10794400
به,03:25,9,Pegasus,استانبول,یکشنبه 19 شهریور,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13731,10291400
به,02:40,9,Pegasus,استانبول,دوشنبه 20 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13730,9587200
به,03:25,9,Pegasus,استانبول,دوشنبه 20 شهریور,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13729,9386000
به,02:40,9,Pegasus,استانبول,سه شنبه 21 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13728,8078200
به,03:25,9,Pegasus,استانبول,سه شنبه 21 شهریور,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13727,7877000
به,02:40,9,Pegasus,استانبول,چهارشنبه 22 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13725,9587200
به,03:25,9,Pegasus,استانبول,چهارشنبه 22 شهریور,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13724,7977600
به,02:40,9,Pegasus,استانبول,پنج شنبه 23 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13723,9536900
به,03:25,9,Pegasus,استانبول,پنج شنبه 23 شهریور,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13722,9386000
به,02:40,9,Pegasus,استانبول,جمعه 24 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13721,9536900
به,03:25,9,Pegasus,استانبول,جمعه 24 شهریور,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13720,9386000
به,02:40,9,Pegasus,استانبول,شنبه 25 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13719,9889000
به,03:25,9,Pegasus,استانبول,شنبه 25 شهریور,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13718,9788400
به,02:40,9,Pegasus,استانبول,یکشنبه 26 شهریور,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13717,9587200
به,03:25,9,Pegasus,استانبول,یکشنبه 26 شهریور,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13716,9386000
به,02:40,9,Pegasus,استانبول,شنبه 01 مهر,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13764,8581200
به,03:25,9,Pegasus,استانبول,شنبه 01 مهر,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13763,8078200
به,02:40,9,Pegasus,استانبول,یکشنبه 02 مهر,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13762,8530900
به,03:25,9,Pegasus,استانبول,یکشنبه 02 مهر,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13761,8480600
به,03:25,9,Pegasus,استانبول,دوشنبه 03 مهر,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13760,9084200
به,02:40,9,Pegasus,استانبول,دوشنبه 03 مهر,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13759,8078200
به,02:40,9,Pegasus,استانبول,سه شنبه 04 مهر,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13758,7575200
به,03:25,9,Pegasus,استانبول,سه شنبه 04 مهر,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13757,7072200
به,03:25,9,Pegasus,استانبول,چهارشنبه 05 مهر,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13756,8078200
به,02:40,9,Pegasus,استانبول,چهارشنبه 05 مهر,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13755,7575200
به,02:40,9,Pegasus,استانبول,پنج شنبه 06 مهر,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13754,8279400
به,03:25,9,Pegasus,استانبول,پنج شنبه 06 مهر,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13753,8078200
به,02:40,9,Pegasus,استانبول,جمعه 07 مهر,خمینی),23:10, 321Y,512,با ضمانت-چارتری,IKA,SAW,13752,9084200
به,03:25,9,Pegasus,استانبول,جمعه 07 مهر,خمینی),23:55, 321Y,514,با ضمانت-چارتری,IKA,SAW,13751,8883000
,,موجود,Pegasus,,یکشنبه 29 مرداد,,23:55,G,508,چارتری,TBZ,SAW,13771,4233840
,,9,Arabia,,پنج شنبه 13 مهر,,09:15,P,9201,چارتری,IKA,SHJ,13774,5493500
,,9,Pegasus,,دوشنبه 23 مرداد,,23:55,Y,508,چارتری,TBZ,SAW,13776,4699650
,,موجود,Pegasus,,یکشنبه 22 مرداد,,23:55,G,508,چارتری,TBZ,SAW,13778,4233840
,,9,Pegasus,,یکشنبه 22 مرداد,,23:55,Y,508,چارتری,TBZ,SAW,13779,4651200
,,4,Arabia,,شنبه 04 شهریور,,12:00,320S,205,چارتری,MHD,SHJ,13781,9000000
,,4,Arabia,,چهارشنبه 01 شهریور,,12:00,320S,205,چارتری,MHD,SHJ,13783,9000000
,,9,Arabia,,چهارشنبه 01 شهریور,,12:00,P,9205,چارتری,MHD,SHJ,13784,9869300
,,4,Arabia,,سه شنبه 31 مرداد,,12:00,320S,205,چارتری,MHD,SHJ,13786,9000000
,,9,Arabia,,یکشنبه 26 شهریور,,12:30,P,9213,چارتری,SYZ,SHJ,13787,7593000
,,4,Arabia,,دوشنبه 30 مرداد,,12:00,320S,205,چارتری,MHD,SHJ,13789,9000000
,,9,Arabia,,چهارشنبه 25 مرداد,,08:40,P,9213,چارتری,SYZ,SHJ,13790,7552000
مشهد,14:20,4,Arabia,شارجه,دوشنبه 30 مرداد,1402/05/30,12:00,320S,205,با ضمانت-چارتری,MHD,SHJ,13788,9084200
مشهد,14:20,4,Arabia,شارجه,سه شنبه 31 مرداد,1402/05/31,12:00,320S,205,با ضمانت-چارتری,MHD,SHJ,13785,9084200
مشهد,14:20,4,Arabia,شارجه,چهارشنبه 01 شهریور,1402/06/01,12:00,320S,205,با ضمانت-چارتری,MHD,SHJ,13782,9084200
مشهد,14:20,4,Arabia,شارجه,شنبه 04 شهریور,1402/06/04,12:00,320S,205,با ضمانت-چارتری,MHD,SHJ,13780,9084200
به,02:45,7,Pegasus,استانبول,یکشنبه 22 مرداد,تاریخ,23:55,321Y,508,با ضمانت-چارتری,TBZ,SAW,13777,4859000
به,02:45,9,Pegasus,استانبول,دوشنبه 23 مرداد,تاریخ,23:55,321Y,508,با ضمانت-چارتری,TBZ,SAW,13775,4003900
به,02:45,9,Pegasus,استانبول,چهارشنبه 25 مرداد,تاریخ,23:55,321Y,508,با ضمانت-چارتری,TBZ,SAW,13773,5311700
به,02:45,6,Pegasus,استانبول,جمعه 27 مرداد,تاریخ,23:55,321Y,508,با ضمانت-چارتری,TBZ,SAW,13772,5754300
به,02:45,9,Pegasus,استانبول,یکشنبه 29 مرداد,تاریخ,23:55,321Y,508,با ضمانت-چارتری,TBZ,SAW,13770,6609400
